"Chromosome","Source","Type","Start","Stop","Score","Strand","Phase","Name","GeneID","BioType","Function","Length","rna_30","rna_35","rna_L007","Fmean","value"
"chr1","EviAnn","gene",22042955,22087750,".","-",".","LOC_00000185","geneID=LOC_00000185","protein_coding","EIF5:_Eukaryotic_translation_initiation_factor_5_(Homo_sapiens)",1038,54.6112,166.728,34.4078,85.249,6.41361100581593
"chr1","EviAnn","gene",22131021,22170518,".","-",".","LOC_00000186","geneID=LOC_00000186","protein_coding","Tnfaip2:_Tumor_necrosis_factor_alpha-induced_protein_2_(Mus_musculus)",2019,0,2.28059,0,0.760196666666667,-0.395555395646459
"chr1","EviAnn","gene",22617078,22783701,".","+",".","LOC_00000189","geneID=LOC_00000189","protein_coding","CDC42BPB:_Serine/threonine-protein_kinase_MRCK_beta_(Homo_sapiens)",3169.93,0,1.08152,0,0.360506666666667,-1.47190215614801
"chr1","EviAnn","gene",23246593,23453823,".","-",".","LOC_00000192","geneID=LOC_00000192","protein_coding","RCOR1:_REST_corepressor_1_(Homo_sapiens)",1047,5.40524,6.36887,5.16375,5.64595333333333,2.49721720423096
"chr1","EviAnn","gene",23597525,23664965,".","-",".","LOC_00000194","geneID=LOC_00000194","protein_coding","TECPR2:_Tectonin_beta-propeller_repeat-containing_protein_2_(Homo_sapiens)",4329,0,8.13843,0,2.71281,1.4397880075694
"chr1","EviAnn","gene",23664571,23689789,".","+",".","LOC_00000195","geneID=LOC_00000195","protein_coding","CINP:_Cyclin-dependent_kinase_2-interacting_protein_(Bos_taurus)",322.2,0,34.3902,45.3329,26.5743666666667,4.73196340403802
"chr1","EviAnn","gene",23671838,23795576,".","-",".","LOC_00000196","geneID=LOC_00000196","protein_coding","ZNF839:_Zinc_finger_protein_839_(Homo_sapiens)",1494.75,50.1439,9.66836,30.9239,30.2453866666667,4.91864319956588
"chr1","EviAnn","gene",23695709,23717055,".","+",".","LOC_00000197","geneID=LOC_00000197","protein_coding","MOK:_MAPK/MAK/MRK_overlapping_kinase_(Homo_sapiens)",1263,86.7888,74.8848,123.037,94.9035333333333,6.56838989580692
"chr1","EviAnn","gene",23817982,23826546,".","+",".","LOC_00000198","geneID=LOC_00000198","protein_coding","HSP90AA1:_Heat_shock_protein_HSP_90-alpha_(Gallus_gallus)",1749,9.01763,7.75665,28.3655,15.0465933333333,3.91136498137822
"chr1","EviAnn","gene",23883994,23956011,".","-",".","LOC_00000199","geneID=LOC_00000199","protein_coding","DYNC1H1:_Cytoplasmic_dynein_1_heavy_chain_1_(Homo_sapiens)",12237,2.75701,3.83308,2.02128,2.87045666666667,1.5212802763871
"chr1","EviAnn","gene",24941586,24953341,".","-",".","LOC_00000202","geneID=LOC_00000202","protein_coding","DLK1:_Protein_delta_homolog_1_(Homo_sapiens)",757.5,0,36.9535,0,12.3178333333333,3.62267660788839
"chr1","EviAnn","gene",25274858,25516131,".","+",".","LOC_00000203","geneID=LOC_00000203","protein_coding","BEGAIN:_Brain-enriched_guanylate_kinase-associated_protein_(Homo_sapiens)",1815,0,2.61553,0,0.871843333333333,-0.197859182969437
"chr1","EviAnn","gene",25567058,25771277,".","-",".","LOC_00000204","geneID=LOC_00000204","protein_coding","WDR25:_WD_repeat-containing_protein_25_(Homo_sapiens)",1509,0,3.05195,0,1.01731666666667,0.0247688260178233
"chr1","EviAnn","gene",25850410,25879267,".","+",".","LOC_00000207","geneID=LOC_00000207","protein_coding","Slc25a29:_Mitochondrial_basic_amino_acids_transporter_(Rattus_norvegicus)",726,8.51034,7.41294,0,5.30776,2.40810313810867
"chr1","EviAnn","gene",25873015,25898508,".","-",".","LOC_00000208","geneID=LOC_00000208","protein_coding","Yy1:_Transcriptional_repressor_protein_YY1_(Mus_musculus)",819,72.9606,65.654,50.3244,62.9796666666667,5.97681421660934
"chr1","EviAnn","gene",25925971,25957582,".","+",".","LOC_00000209","geneID=LOC_00000209","protein_coding","DEGS2:_Sphingolipid_delta(4)-desaturase/C4-monooxygenase_DES2_(Homo_sapiens)",913.5,0,11.8463,0,3.94876666666667,1.98140212120712
"chr1","EviAnn","gene",26206539,26424335,".","-",".","LOC_00000211","geneID=LOC_00000211","protein_coding","EML1:_Echinoderm_microtubule-associated_protein-like_1_(Homo_sapiens)",1488,3.60002,2.38089,3.09048,3.02379666666667,1.59636112968649
"chr1","EviAnn","gene",26368388,26415053,".","+",".","LOC_00000213","geneID=LOC_00000213","protein_coding","function_unknown",480,971.208,907.894,474.166,784.422666666667,9.61548741400331
"chr1","EviAnn","gene",26368497,26439592,".","+",".","LOC_00000212","geneID=LOC_00000212","protein_coding","function_unknown",381,240.356,289.114,402.26,310.576666666667,8.27880563524757
"chr1","EviAnn","gene",26525230,26662101,".","-",".","LOC_00000215","geneID=LOC_00000215","protein_coding","CYP46A1:_Cholesterol_24-hydroxylase_(Homo_sapiens)",1512,21.2145,18.2705,18.2105,19.2318333333333,4.26542439343807
"chr1","EviAnn","gene",26643072,26708448,".","+",".","LOC_00000216","geneID=LOC_00000216","protein_coding","CYP46A1:_Cholesterol_24-hydroxylase_(Homo_sapiens)",1227,4.48689,25.3394,3.85573,11.22734,3.48894425740999
"chr1","EviAnn","gene",26662043,26708448,".","+",".","LOC_00000217","geneID=LOC_00000217","protein_coding","F52C9.6:_Putative_uncharacterized_transposon-derived_protein_F52C9.6_(Caenorhabditis_elegans)",837,78.9336,28.3683,88.2831,65.195,6.02668941897855
"chr1","EviAnn","gene",26720464,26765543,".","-",".","LOC_00000218","geneID=LOC_00000218","protein_coding","Hhipl1:_HHIP-like_protein_1_(Mus_musculus)",1444.1,4464.53,2863.51,2122.74,3150.26,11.6212551879512
"chr1","EviAnn","gene",27038815,27066286,".","-",".","LOC_00000220","geneID=LOC_00000220","protein_coding","CCNK:_Cyclin-K_(Homo_sapiens)",1319.14,0,39.2333,4.33715,14.5234833333333,3.86031560779606
"chr1","EviAnn","gene",27065927,27134568,".","+",".","LOC_00000221","geneID=LOC_00000221","protein_coding","SETD3:_Actin-histidine_N-methyltransferase_(Gallus_gallus)",1989,2.60981,2.2428,8.95159,4.6014,2.20207287546592
"chr1","EviAnn","gene",30112621,30153839,".","-",".","LOC_00000224","geneID=LOC_00000224","protein_coding","VRK1:_Serine/threonine-protein_kinase_VRK1_(Bos_taurus)",831,7.16411,9.21663,0,5.46024666666667,2.44896612637197
"chr1","EviAnn","gene",30379453,30442143,".","-",".","LOC_00000225","geneID=LOC_00000225","protein_coding","Papola:_Poly(A)_polymerase_alpha_(Mus_musculus)",1473,7.28276,0,1.95105,3.07793666666667,1.62196354627757
"chr1","EviAnn","gene",30500321,30503710,".","-",".","LOC_00000227","geneID=LOC_00000227","protein_coding","Gskip:_GSK3B-interacting_protein_(Rattus_norvegicus)",420,0,0,16.2631,5.42103333333333,2.4385678779229
"chr1","EviAnn","gene",30506662,30580667,".","+",".","LOC_00000228","geneID=LOC_00000228","protein_coding","ATG2B:_Autophagy-related_protein_2_homolog_B_(Homo_sapiens)",3034,0,4.69158,33.0585,12.58336,3.65344529596766
"chr1","EviAnn","gene",31361156,31508417,".","+",".","LOC_00000232","geneID=LOC_00000232","protein_coding","SYNE3:_Nesprin-3_(Homo_sapiens)",2685,3.77656,8.3124,1.59876,4.56257333333333,2.1898477472167
"chr1","EviAnn","gene",31724206,31795342,".","+",".","LOC_00000234","geneID=LOC_00000234","protein_coding","DICER1:_Endoribonuclease_Dicer_(Gallus_gallus)",2289,20.1668,16.0835,21.1268,19.1257,4.25744064625069
"chr1","EviAnn","gene",32369290,32379479,".","+",".","LOC_00000239","geneID=LOC_00000239","protein_coding","Alpha-1-antiproteinase_(Didelphis_virginiana)",525,0,46.6408,23.0482,23.2296666666667,4.53789654727785
"chr1","EviAnn","gene",32396443,32737402,".","+",".","LOC_00000240","geneID=LOC_00000240","protein_coding","Alpha-1-antitrypsin-like_protein_CM55-MS_(Tamias_sibiricus)",1212,27.308,31.4321,11.7342,23.4914333333333,4.55406283717767
"chr1","EviAnn","gene",32401323,32413502,".","+",".","LOC_00000241","geneID=LOC_00000241","protein_coding","jockey\pol:_RNA-directed_DNA_polymerase_from_mobile_element_jockey_(Drosophila_funebris)",3033,217.785,164.809,149.103,177.232333333333,7.46949801536273
"chr1","EviAnn","gene",33069077,33100271,".","+",".","LOC_00000250","geneID=LOC_00000250","protein_coding","DDX24:_ATP-dependent_RNA_helicase_DDX24_(Homo_sapiens)",2212.5,0,10.4218,0,3.47393333333333,1.79657006821288
"chr1","EviAnn","gene",33202473,33220341,".","+",".","LOC_00000251","geneID=LOC_00000251","protein_coding","ASB2:_Ankyrin_repeat_and_SOCS_box_protein_2_(Homo_sapiens)",1060.5,0,0,18.1961,6.06536666666667,2.60059486252501
"chr1","EviAnn","gene",33228303,33240578,".","-",".","LOC_00000252","geneID=LOC_00000252","protein_coding","FAM181A:_Protein_FAM181A_(Homo_sapiens)",948,30.4544,110.809,178.285,106.516133333333,6.73492815278178
"chr1","EviAnn","gene",33368140,33384585,".","+",".","LOC_00000255","geneID=LOC_00000255","protein_coding","function_unknown",465,0,14.0236,0,4.67453333333333,2.22482234547282
"chr1","EviAnn","gene",33499744,33723390,".","-",".","LOC_00000256","geneID=LOC_00000256","protein_coding","UNC79:_Protein_unc-79_homolog_(Homo_sapiens)",3577.2,0,9.29649,0,3.09883,1.63172361168948
"chr1","EviAnn","gene",33772585,33859190,".","+",".","LOC_00000257","geneID=LOC_00000257","protein_coding","BTBD7:_BTB/POZ_domain-containing_protein_7_(Homo_sapiens)",3369,29.6968,63.9682,45.1037,46.2562333333333,5.53157588631396
"chr1","EviAnn","gene",33862057,33880250,".","-",".","LOC_00000258","geneID=LOC_00000258","protein_coding","UBR7:_Putative_E3_ubiquitin-protein_ligase_UBR7_(Homo_sapiens)",1284,4.25782,23.7262,0,9.32800666666667,3.22156881962369
"chr1","EviAnn","gene",33880326,33882728,".","+",".","LOC_00000259","geneID=LOC_00000259","protein_coding","GON7:_EKC/KEOPS_complex_subunit_GON7_(Bos_taurus)",288,35.6832,0,0,11.8944,3.57221059331231
"chr1","EviAnn","gene",33885829,33896154,".","-",".","LOC_00000260","geneID=LOC_00000260","protein_coding","Lyset:_Lysosomal_enzyme_trafficking_factor_(Rattus_norvegicus)",396,20.5056,18.115,0,12.8735333333333,3.68633617197886
"chr1","EviAnn","gene",33988034,34045103,".","+",".","LOC_00000262","geneID=LOC_00000262","protein_coding","function_unknown",585,34.1459,109.524,0,47.8899666666667,5.58165152628814
"chr1","EviAnn","gene",34147485,34181807,".","-",".","LOC_00000263","geneID=LOC_00000263","protein_coding","CHGA:_Chromogranin-A_(Fragment)_(Sus_scrofa)",1408.5,0,0,3.54311,1.18103666666667,0.240053755587741
"chr1","EviAnn","gene",34317372,34369874,".","+",".","LOC_00000265","geneID=LOC_00000265","protein_coding","LGMN:_Legumain_(Bos_taurus)",1188,0,0,8.99094,2.99698,1.58350945622483
"chr1","EviAnn","gene",34403267,34484317,".","-",".","LOC_00000266","geneID=LOC_00000266","protein_coding","RIN3:_Ras_and_Rab_interactor_3_(Homo_sapiens)",2874,0,4.51929,1.50465,2.00798,1.0057448997446
"chr1","EviAnn","gene",34800819,34845648,".","-",".","LOC_00000268","geneID=LOC_00000268","protein_coding","CPSF2:_Cleavage_and_polyadenylation_specificity_factor_subunit_2_(Bos_taurus)",2247,0,2.06804,0,0.689346666666667,-0.536698410211664
"chr1","EviAnn","gene",34867002,34884761,".","+",".","LOC_00000270","geneID=LOC_00000270","protein_coding","ATXN3:_Ataxin-3_(Gallus_gallus)",795,7.57485,0,22.32,9.96495,3.31686256623513
"chr1","EviAnn","gene",34888850,34955133,".","+",".","LOC_00000271","geneID=LOC_00000271","protein_coding","TRIP11:_Thyroid_receptor-interacting_protein_11_(Homo_sapiens)",5355,8.24738,2.35327,3.92136,4.84067,2.27520674559493
"chr1","EviAnn","gene",34972597,35084151,".","+",".","LOC_00000272","geneID=LOC_00000272","protein_coding","FBLN5:_Fibulin-5_(Bos_taurus)",297,134.914,0,29.7155,54.8765,5.77811656485171
"chr1","EviAnn","gene",35105275,35158274,".","+",".","LOC_00000273","geneID=LOC_00000273","protein_coding","TC2N:_Tandem_C2_domains_nuclear_protein_(Homo_sapiens)",1479,0,3.12235,0,1.04078333333333,0.0576697646415689
"chr1","EviAnn","gene",35312816,35363333,".","+",".","LOC_00000275","geneID=LOC_00000275","protein_coding","Ppp4r3a:_Serine/threonine-protein_phosphatase_4_regulatory_subunit_3A_(Mus_musculus)",2451,2.08178,0,1.78404,1.28860666666667,0.365811963741344
"chr1","EviAnn","gene",35368206,35520575,".","+",".","LOC_00000276","geneID=LOC_00000276","protein_coding","CCDC88C:_Protein_Daple_(Homo_sapiens)",6078,0,0.688289,0,0.229429666666667,-2.12387614213165
"chr1","EviAnn","gene",35532589,35560980,".","+",".","LOC_00000277","geneID=LOC_00000277","protein_coding","GPR68:_G-protein_coupled_receptor_68_(Homo_sapiens)",1098,25.5448,35.3291,17.5737,26.1492,4.70869490469849
"chr1","EviAnn","gene",35563101,35610327,".","-",".","LOC_00000278","geneID=LOC_00000278","protein_coding","DGLUCY:_D-glutamate_cyclase,_mitochondrial_(Homo_sapiens)",1089,5.15886,4.4598,0,3.20622,1.68087342175557
"chr1","EviAnn","gene",35609919,35678227,".","+",".","LOC_00000279","geneID=LOC_00000279","protein_coding","RPS6KA5:_Ribosomal_protein_S6_kinase_alpha-5_(Gallus_gallus)",1867.8,0,2.94567,0,0.98189,-0.0263666847500987
"chr1","EviAnn","gene",35732371,35738965,".","-",".","LOC_00000282","geneID=LOC_00000282","protein_coding","CFDP2:_Craniofacial_development_protein_2_(Bos_taurus)",753,276.549,97.6455,277.186,217.126833333333,7.76239422030966
"chr1","EviAnn","gene",36124744,36162058,".","+",".","LOC_00000284","geneID=LOC_00000284","protein_coding","NRDE2:_Nuclear_exosome_regulator_NRDE2_(Homo_sapiens)",3465,4.32484,18.533,6.17265,9.67683,3.27453451730557
"chr1","EviAnn","gene",36162242,36192139,".","-",".","LOC_00000285","geneID=LOC_00000285","protein_coding","Psmc1:_26S_proteasome_regulatory_subunit_4_(Rattus_norvegicus)",1323,98.7384,39.4876,52.3812,63.5357333333333,5.98949630572065
"chr1","EviAnn","gene",36283346,36358732,".","-",".","LOC_00000287","geneID=LOC_00000287","protein_coding","KCNK13:_Potassium_channel_subfamily_K_member_13_(Homo_sapiens)",1239,4.43664,3.82898,0,2.75520666666667,1.46216053868483
"chr1","EviAnn","gene",36365797,36412458,".","-",".","LOC_00000288","geneID=LOC_00000288","protein_coding","TDP1:_Tyrosyl-DNA_phosphodiesterase_1_(Homo_sapiens)",1434,3.75352,6.68328,3.8778,4.77153333333333,2.25445295112037
"chr1","EviAnn","gene",36712177,36821441,".","+",".","LOC_00000291","geneID=LOC_00000291","protein_coding","pol:_RNA-directed_DNA_polymerase_from_mobile_element_jockey_(Drosophila_melanogaster)",1476,695.696,559.884,619.918,625.166,9.28809550847504
"chr1","EviAnn","gene",36871099,36889669,".","-",".","LOC_00000292","geneID=LOC_00000292","protein_coding","CFDP2:_Craniofacial_development_protein_2_(Bos_taurus)",576,568.296,407.103,350.621,442.006666666667,8.78792431933353
"chr1","EviAnn","gene",37025922,37033477,".","-",".","LOC_00000293","geneID=LOC_00000293","protein_coding","function_unknown",495,333.151,255.061,113.135,233.782333333333,7.86902210093001
"chr1","EviAnn","gene",37092911,37143016,".","-",".","LOC_00000294","geneID=LOC_00000294","protein_coding","Ttc8:_Tetratricopeptide_repeat_protein_8_(Mus_musculus)",1140,0,4.72443,0,1.57481,0.655177778712337
"chr1","EviAnn","gene",37154211,37320141,".","+",".","LOC_00000295","geneID=LOC_00000295","protein_coding","Eml5:_Echinoderm_microtubule-associated_protein-like_5_(Rattus_norvegicus)",5961,22.9746,35.813,24.5756,27.7877333333333,4.79637625248707
"chr1","EviAnn","gene",37384797,37478511,".","+",".","LOC_00000297","geneID=LOC_00000297","protein_coding","Ptpn21:_Tyrosine-protein_phosphatase_non-receptor_type_21_(Mus_musculus)",3202.12,0,10.8042,0,3.6014,1.848557845562
"chr1","EviAnn","gene",37888283,37896508,".","-",".","LOC_00000300","geneID=LOC_00000300","protein_coding","GPR65:_G-protein_coupled_receptor_65_(Homo_sapiens)",1023,0,4.80835,0,1.60278333333333,0.680579412983193
"chr1","EviAnn","gene",43563760,43637782,".","+",".","LOC_00000308","geneID=LOC_00000308","protein_coding","Ston2:_Stonin-2_(Rattus_norvegicus)",2118,43.8697,54.4344,142.084,80.1293666666667,6.3242591687303
"chr1","EviAnn","gene",43630734,43656834,".","-",".","LOC_00000309","geneID=LOC_00000309","protein_coding","function_unknown",642,20.0305,17.4942,8.66378,15.39616,3.9444986640045
"chr1","EviAnn","gene",43656683,43679135,".","+",".","LOC_00000310","geneID=LOC_00000310","protein_coding","GTF2A1:_Transcription_initiation_factor_IIA_subunit_1_(Homo_sapiens)",914.5,0,0,10.5466,3.51553333333333,1.81374357378925
"chr1","EviAnn","gene",43839330,44109798,".","+",".","LOC_00000312","geneID=LOC_00000312","protein_coding","CEP128:_Centrosomal_protein_of_128_kDa_(Homo_sapiens)",3384,42.8596,36.7358,32.9075,37.5009666666667,5.22885587948872
"chr1","EviAnn","gene",44551288,46592038,".","-",".","LOC_00000314","geneID=LOC_00000314","protein_coding","Neurexin-3_(Gallus_gallus)",4139.2,0,1.36238,0,0.454126666666667,-1.13883333947683
"chr1","EviAnn","gene",47014388,47024892,".","+",".","LOC_00000317","geneID=LOC_00000317","protein_coding","SNW1:_SNW_domain-containing_protein_1_(Bos_taurus)",1293,42.2377,40.078,43.5423,41.9526666666667,5.39069061150007
"chr1","EviAnn","gene",47021902,47035222,".","-",".","LOC_00000318","geneID=LOC_00000318","protein_coding","SLIRP:_SRA_stem-loop-interacting_RNA-binding_protein,_mitochondrial_(Homo_sapiens)",315,0,26.61,0,8.87,3.14893410452634
"chr1","EviAnn","gene",47035069,47062984,".","+",".","LOC_00000320","geneID=LOC_00000320","protein_coding","function_unknown",513,0,12.0742,0,4.02473333333333,2.00889319778069
"chr1","EviAnn","gene",47035285,47062984,".","+",".","LOC_00000319","geneID=LOC_00000319","protein_coding","Alkbh1:_Nucleic_acid_dioxygenase_ALKBH1_(Mus_musculus)",1155,9.62811,11.7947,8.27683,9.89988,3.30741103787365
"chr1","EviAnn","gene",47086153,47092363,".","-",".","LOC_00000322","geneID=LOC_00000322","protein_coding","function_unknown",495,173.818,205.079,75.4235,151.440166666667,7.24260409368018
"chr1","EviAnn","gene",47214133,47279515,".","+",".","LOC_00000324","geneID=LOC_00000324","protein_coding","ism2:_Isthmin-2_(Danio_rerio)",1107,0,9.38871,0,3.12957,1.64596444582115
"chr1","EviAnn","gene",47297575,47313493,".","-",".","LOC_00000325","geneID=LOC_00000325","protein_coding","Ahsa1:_Activator_of_90_kDa_heat_shock_protein_ATPase_homolog_1_(Mus_musculus)",882,0,5.25612,5.22348,3.4932,1.80454924529447
"chr1","EviAnn","gene",47360381,47374504,".","+",".","LOC_00000327","geneID=LOC_00000327","protein_coding","NOXRED1:_NADP-dependent_oxidoreductase_domain-containing_protein_1_(Homo_sapiens)",1137,9.80687,0,0,3.26895666666667,1.70883025284716
"chr1","EviAnn","gene",47375640,47383899,".","-",".","LOC_00000328","geneID=LOC_00000328","protein_coding","SAMD15:_Sterile_alpha_motif_domain-containing_protein_15_(Homo_sapiens)",694.5,0,28.6101,0,9.5367,3.25349013444359
"chr1","EviAnn","gene",47383290,47415450,".","+",".","LOC_00000330","geneID=LOC_00000330","protein_coding","function_unknown",327,28.3748,50.0348,0,26.1365333333333,4.70799589422749
"chr1","EviAnn","gene",47869091,47934946,".","+",".","LOC_00000336","geneID=LOC_00000336","protein_coding","Irf2bpl:_Probable_E3_ubiquitin-protein_ligase_IRF2BPL_(Mus_musculus)",2160,116.906,116.807,177.942,137.218333333333,7.10032943835608
"chr1","EviAnn","gene",48123591,48143587,".","+",".","LOC_00000338","geneID=LOC_00000338","protein_coding","ANGEL1:_Protein_angel_homolog_1_(Homo_sapiens)",1329,0,4.39815,0,1.46605,0.551934307784101
"chr1","EviAnn","gene",48768433,48826961,".","-",".","LOC_00000341","geneID=LOC_00000341","protein_coding","LINE-1_retrotransposable_element_ORF2_protein_(Homo_sapiens)",1431,122.095,88.1382,104.696,104.9764,6.71392121833431
"chr1","EviAnn","gene",48768433,48827024,".","-",".","LOC_00000342","geneID=LOC_00000342","protein_coding","GPATCH2L:_G_patch_domain-containing_protein_2-like_(Homo_sapiens)",1005,5.67632,11.6928,0,5.78970666666667,2.53349025645881
