"Chromosome","Source","Type","Start","Stop","Score","Strand","Phase","Name","GeneID","BioType","Function","Length","SRR2889295","SRR2889296","SRR2889297","Mmean","value"
"NC_052532.1","BestRefSeq%2CGnomon","gene",10859559,10922316,".","+",".","gene-HGF","Name=HGF","protein_coding","Dbxref=CGNC:49562,GeneID:395941",1963.56,2.63696,2.42242,4.20967,3.08968333333333,1.62745898154692
"NC_052532.1","BestRefSeq","gene",11250327,11372449,".","+",".","gene-SEMA3C","Name=SEMA3C","protein_coding","Dbxref=CGNC:49039,GeneID:374090",2256,0.168262,0.168061,0.344105,0.226809333333333,-2.1404480856625
"NC_052532.1","BestRefSeq%2CGnomon","gene",11389956,11428714,".","-",".","gene-CD36","Name=CD36","protein_coding","Dbxref=CGNC:6399,GeneID:417730",1416,54.7869,64.4959,66.5234,61.9354,5.95269233157079
"NC_052532.1","BestRefSeq%2CGnomon","gene",11577337,11612045,".","-",".","gene-GNAI1","Name=GNAI1","protein_coding","Dbxref=CGNC:49774,GeneID:396368",1065,5.40748,5.40146,5.34281,5.38391666666667,2.42865607980017
"NC_052532.1","BestRefSeq%2CGnomon","gene",11891816,12618645,".","+",".","gene-MAGI2","Name=MAGI2","protein_coding","Dbxref=CGNC:6330,GeneID:417729",4545,0.524642,0.744026,1.01793,0.762199333333333,-0.39175974860702
"NC_052532.1","BestRefSeq%2CGnomon","gene",12639433,12702107,".","-",".","gene-PHTF2","Name=PHTF2","protein_coding","Dbxref=CGNC:50581,GeneID:417728",1848,0.20859,0.839113,0.200285,0.415996,-1.26535843865539
"NC_052532.1","BestRefSeq%2CGnomon","gene",12702421,12706677,".","+",".","gene-TMEM60","Name=TMEM60","protein_coding","Dbxref=CGNC:6313,GeneID:417727",405,7.52942,7.52374,4.95549,6.66955,2.73758942487772
"NC_052532.1","Gnomon","gene",12710323,12757769,".","-",".","gene-RSBN1L","Name=RSBN1L","protein_coding","Dbxref=CGNC:6312,GeneID:768780",2532,1.93441,1.70916,1.42155,1.68837333333333,0.755633948236969
"NC_052532.1","Gnomon","gene",12769540,12839922,".","-",".","gene-PTPN12","Name=PTPN12","protein_coding","Dbxref=CGNC:6308,GeneID:417725",2367,6.15438,7.45158,6.4314,6.67912,2.73965803454546
"NC_052532.1","Gnomon","gene",12874522,12936163,".","+",".","gene-GSAP","Name=GSAP","protein_coding","Dbxref=CGNC:50579,GeneID:417724",2538,2.74592,2.07549,3.56596,2.79579,1.48325599972028
"NC_052532.1","BestRefSeq","gene",12974733,12981307,".","+",".","gene-FGL2","Name=FGL2","protein_coding","Dbxref=CGNC:6295,GeneID:768821",1320,0.151188,1.20812,1.5479,0.969069333333333,-0.0453282060500949
"NC_052532.1","Gnomon","gene",12995199,13035010,".","+",".","gene-FAM185A","Name=FAM185A","protein_coding","Dbxref=CGNC:50577,GeneID:417722",1098,1.86432,2.60713,2.67401,2.38182,1.25206438930629
"NC_052532.1","BestRefSeq","gene",13066767,13086659,".","+",".","gene-LRRC17","Name=LRRC17","protein_coding","Dbxref=CGNC:6289,GeneID:395440",1314,0.455893,0.607163,1.40028,0.821112,-0.284349075290902
"NC_052532.1","Gnomon","gene",13114835,13123888,".","+",".","gene-ARMC10","Name=ARMC10","protein_coding","Dbxref=CGNC:50576,GeneID:417720",954,1.09822,0.877617,0.56911,0.848315666666667,-0.237326889069833
"NC_052532.1","BestRefSeq%2CGnomon","gene",13125062,13145553,".","-",".","gene-NAPEPLD","Name=NAPEPLD","protein_coding","Dbxref=CGNC:50575,GeneID:417719",1197,2.36427,1.20137,3.97623,2.51395666666667,1.32995978208781
"NC_052532.1","BestRefSeq%2CGnomon","gene",13165920,13174862,".","+",".","gene-PMPCB","Name=PMPCB","protein_coding","Dbxref=CGNC:6273,GeneID:417718",1462.2,19.5543,16.2945,21.6834,19.1774,4.26133523331595
"NC_052532.1","BestRefSeq%2CGnomon","gene",13174798,13194948,".","-",".","gene-DNAJC2","Name=DNAJC2","protein_coding","Dbxref=CGNC:6249,GeneID:417717",1737.66,3.90332,3.20672,3.81372,3.64125333333333,1.86443511706079
"NC_052532.1","BestRefSeq","gene",13192276,13199296,".","+",".","gene-PSMC2","Name=PSMC2","protein_coding","Dbxref=CGNC:6240,GeneID:417716",1302,46.9837,51.8378,49.3628,49.3947666666667,5.62628629248686
"NC_052532.1","BestRefSeq%2CGnomon","gene",13201561,13236297,".","-",".","gene-SLC26A5","Name=SLC26A5","protein_coding","Dbxref=CGNC:6231,GeneID:417715",2328,8.3796,8.61335,13.3979,10.1302833333333,3.34060262024838
"NC_052532.1","BestRefSeq%2CGnomon","gene",13244082,13517140,".","-",".","gene-RELN","Name=RELN","protein_coding","Dbxref=CGNC:6211,GeneID:427850",10383,6.93712,9.1456,5.27792,7.12021333333333,2.8319204673618
"NC_052532.1","BestRefSeq%2CGnomon","gene",13545590,13614023,".","-",".","gene-ORC5","Name=ORC5","protein_coding","Dbxref=CGNC:6200,GeneID:417714",1308,0.610996,0.610297,0.469177,0.56349,-0.827538087113508
"NC_052532.1","Gnomon","gene",13961689,14014491,".","+",".","gene-KMT2E","Name=KMT2E","protein_coding","Dbxref=CGNC:6193,GeneID:417712",5445,14.8419,14.3111,13.6531,14.2687,3.83478199389251
"NC_052532.1","Gnomon","gene",14016180,14154059,".","-",".","gene-SRPK2","Name=SRPK2","protein_coding","Dbxref=CGNC:6182,GeneID:417711",2067,2.03295,1.16177,1.60656,1.60042666666667,0.678456572503502
"NC_052532.1","BestRefSeq%2CGnomon","gene",14174936,14196868,".","+",".","gene-PUS7","Name=PUS7","protein_coding","Dbxref=CGNC:6164,GeneID:417709",1957.43,2.93986,2.64922,2.81331,2.80079666666667,1.48583724987451
"NC_052532.1","Gnomon","gene",14196619,14197212,".","-",".","gene-LOC124417287","Name=LOC124417287","protein_coding","Dbxref=GeneID:124417287",579,1.63874,3.68365,2.52901,2.61713333333333,1.38798742627311
"NC_052532.1","BestRefSeq","gene",14197215,14209033,".","+",".","gene-RINT1","Name=RINT1","protein_coding","Dbxref=CGNC:6158,GeneID:427848",2307,2.54652,3.36395,1.42788,2.44611666666667,1.29049321433444
"NC_052532.1","Gnomon","gene",14205368,14210684,".","-",".","gene-EFCAB10","Name=EFCAB10","protein_coding","Dbxref=CGNC:55097,GeneID:769240",384,1.48953,0,0.771158,0.753562666666667,-0.408200602798968
"NC_052532.1","Gnomon","gene",14215631,14325923,".","-",".","gene-ATXN7L1","Name=ATXN7L1","protein_coding","Dbxref=CGNC:6150,GeneID:427847",2505,6.09541,4.88387,5.15459,5.37795666666667,2.42705813062228
"NC_052532.1","Gnomon","gene",14325733,14379642,".","+",".","gene-CDHR3","Name=CDHR3","protein_coding","Dbxref=CGNC:53209,GeneID:427846",2457,0.153629,0.47755,0.235603,0.288927333333333,-1.79122140154515
"NC_052532.1","BestRefSeq","gene",14387699,14395652,".","-",".","gene-SYPL1","Name=SYPL1","protein_coding","Dbxref=CGNC:66293,GeneID:417708",711,0.314053,0,0.32253,0.212194333333333,-2.23654196540687
"NC_052532.1","BestRefSeq%2CGnomon","gene",14422059,14450332,".","-",".","gene-NAMPTP1","Name=NAMPTP1","protein_coding","Dbxref=CGNC:50574,GeneID:417707",1485.82,56.172,56.1382,38.5383,50.2828333333333,5.65199403980851
"NC_052532.1","Gnomon","gene",14565437,14567302,".","-",".","gene-CCDC71L","Name=CCDC71L","protein_coding","Dbxref=CGNC:69877,GeneID:101750427",846,2.28164,2.02596,3.12071,2.47610333333333,1.30807152270114
"NC_052532.1","BestRefSeq%2CGnomon","gene",14594616,14629783,".","+",".","gene-PIK3CG","Name=PIK3CG","protein_coding","Dbxref=CGNC:6119,GeneID:417706",3321,2.51611,1.9546,2.57142,2.34737666666667,1.23104935934331
"NC_052532.1","Gnomon","gene",14649558,14735367,".","+",".","gene-PRKAR2B","Name=PRKAR2B","protein_coding","Dbxref=CGNC:6102,GeneID:769420",1764,0.438834,0.328739,0.448936,0.405503,-1.30221550703147
"NC_052532.1","BestRefSeq%2CGnomon","gene",14741159,14756466,".","+",".","gene-HBP1","Name=HBP1","protein_coding","Dbxref=CGNC:6093,GeneID:417705",1590.47,11.1825,13.6807,15.3521,13.4051,3.74471007653279
"NC_052532.1","BestRefSeq","gene",14755690,14939800,".","-",".","gene-COG5","Name=COG5","protein_coding","Dbxref=CGNC:6079,GeneID:417704",2454,1.76903,1.84373,2.20182,1.93819333333333,0.954712485680597
"NC_052532.1","Gnomon","gene",14939850,14951505,".","+",".","gene-DUS4L","Name=DUS4L","protein_coding","Dbxref=CGNC:16592,GeneID:769352",954,2.63573,7.02093,2.02651,3.89439,1.96139736862213
"NC_052532.1","BestRefSeq%2CGnomon","gene",14954527,14978015,".","+",".","gene-BCAP29","Name=BCAP29","protein_coding","Dbxref=CGNC:6061,GeneID:417702",732,16.6543,19.0571,19.8984,18.5366,4.21230474268218
"NC_052532.1","BestRefSeq%2CGnomon","gene",15008245,15014708,".","+",".","gene-CBLL1","Name=CBLL1","protein_coding","Dbxref=CGNC:66292,GeneID:417701",1372.65,9.98433,12.7066,9.61659,10.7691733333333,3.4288356044098
"NC_052532.1","BestRefSeq","gene",15052828,15066618,".","+",".","gene-DLD","Name=DLD","protein_coding","Dbxref=CGNC:5998,GeneID:417699",1527,123.647,112.463,102.994,113.034666666667,6.82062149124684
"NC_052532.1","BestRefSeq%2CGnomon","gene",15067914,15108889,".","-",".","gene-LAMB1","Name=LAMB1","protein_coding","Dbxref=CGNC:49827,GeneID:396478",5239.84,116.721,113.187,100.871,110.259666666667,6.78476133481563
"NC_052532.1","BestRefSeq%2CGnomon","gene",15111982,15165811,".","-",".","gene-LAMB4","Name=LAMB4","protein_coding","Dbxref=CGNC:5987,GeneID:396076",4731,0.03872,0.038672,0,0.0257973333333333,-5.27663424759947
"NC_052532.1","BestRefSeq%2CGnomon","gene",15164093,15187175,".","+",".","gene-ERGIC2","Name=ERGIC2","protein_coding","Dbxref=CGNC:5428,GeneID:417697",1134,21.1977,23.8655,25.5787,23.5473,4.55748974071593
"NC_052532.1","BestRefSeq%2CGnomon","gene",15193975,15257891,".","-",".","gene-LRRK2","Name=LRRK2","protein_coding","Dbxref=CGNC:53208,GeneID:427844",7509,0.409902,0.404614,0.541797,0.452104333333333,-1.1452723492089
"NC_052532.1","Gnomon","gene",15302886,15439150,".","+",".","gene-SLC2A13","Name=SLC2A13","protein_coding","Dbxref=CGNC:16555,GeneID:769652",1941,4.84572,4.44027,8.29415,5.86004666666667,2.55091215364078
"NC_052532.1","BestRefSeq%2CGnomon","gene",15466496,15512932,".","+",".","gene-ABCD2","Name=ABCD2","protein_coding","Dbxref=CGNC:5397,GeneID:417694",2102.74,16.7831,13.5122,17.8422,16.0458333333333,4.00412681218847
"NC_052532.1","Gnomon","gene",15536756,15621134,".","+",".","gene-KIF21A","Name=KIF21A","protein_coding","Dbxref=CGNC:5359,GeneID:417692",4971,7.10127,8.00583,8.08172,7.72960666666667,2.95039500218541
"NC_052532.1","BestRefSeq%2CGnomon","gene",15692602,15788625,".","+",".","gene-CPNE8","Name=CPNE8","protein_coding","Dbxref=CGNC:5301,GeneID:417690",1382.36,3.73268,2.59765,2.26969,2.86667333333333,1.51937751419442
"NC_052532.1","BestRefSeq","gene",15877449,15884040,".","-",".","gene-ALG10","Name=ALG10","protein_coding","Dbxref=CGNC:66508,GeneID:426734",1419,1.81263,1.94982,3.28263,2.34836,1.23165358834718
"NC_052532.1","Gnomon","gene",15884068,15888076,".","+",".","gene-TPRKB","Name=TPRKB","protein_coding","Dbxref=CGNC:9850,GeneID:425906",525,0.935981,1.4027,3.85622,2.064967,1.04611872628551
"NC_052532.1","BestRefSeq%2CGnomon","gene",15895725,15906742,".","+",".","gene-GTSE1","Name=GTSE1","protein_coding","Dbxref=CGNC:52379,GeneID:425204",2175,0.787402,0.177926,0.273252,0.41286,-1.27627544531747
"NC_052532.1","BestRefSeq%2CGnomon","gene",15907307,15918951,".","+",".","gene-TRMU","Name=TRMU","protein_coding","Dbxref=CGNC:52612,GeneID:425909",1251,5.62191,5.13419,7.2372,5.99776666666667,2.58442539759999
"NC_052532.1","Gnomon","gene",15924227,16084454,".","-",".","gene-CELSR1","Name=CELSR1","protein_coding","Dbxref=CGNC:10080,GeneID:426068",8760,6.16248,5.37261,5.74647,5.76052,2.52619904909121
"NC_052532.1","Gnomon","gene",16104815,16122407,".","-",".","gene-HIST1H2B5L","Name=HIST1H2B5L","protein_coding","Dbxref=CGNC:53700,GeneID:429558",381,3.01702,3.76871,2.34337,3.04303333333333,1.60551013719504
"NC_052532.1","Gnomon","gene",16121734,16198685,".","+",".","gene-GRAMD4","Name=GRAMD4","protein_coding","Dbxref=CGNC:52622,GeneID:425953",1791,0.755356,0.891511,0.342427,0.663098,-0.592705991267699
"NC_052532.1","BestRefSeq%2CGnomon","gene",16312838,16356169,".","-",".","gene-CERK","Name=CERK","protein_coding","Dbxref=CGNC:13852,GeneID:425523",1632,3.82245,3.57936,5.74452,4.38211,2.13162569940405
"NC_052532.1","BestRefSeq%2CGnomon","gene",16380552,16535767,".","+",".","gene-TBC1D22A","Name=TBC1D22A","protein_coding","Dbxref=CGNC:53277,GeneID:428128",1557,4.15138,4.14655,3.99077,4.09623333333333,2.03429789777322
"NC_052532.1","BestRefSeq%2CGnomon","gene",18951688,19021602,".","-",".","gene-BRD1","Name=BRD1","protein_coding","Dbxref=CGNC:6468,GeneID:417731",3615,3.9405,4.44683,4.72268,4.37000333333333,2.12763438017934
"NC_052532.1","BestRefSeq%2CGnomon","gene",19011008,19046038,".","+",".","gene-ZBED4","Name=ZBED4","protein_coding","Dbxref=CGNC:6484,GeneID:417734",3516,2.10714,2.15719,2.04566,2.10333,1.07267521812188
"NC_052532.1","BestRefSeq%2CGnomon","gene",19055339,19099213,".","-",".","gene-ALG12","Name=ALG12","protein_coding","Dbxref=CGNC:50582,GeneID:417733",1473,6.42051,6.01227,6.98201,6.47159666666667,2.69412169659173
"NC_052532.1","BestRefSeq","gene",19071307,19082416,".","+",".","gene-CRELD2","Name=CRELD2","protein_coding","Dbxref=CGNC:6488,GeneID:417735",1092,14.2587,13.1183,16.5306,14.6358666666667,3.87143627272708
"NC_052532.1","Gnomon","gene",19361677,19366025,".","-",".","gene-PIM3","Name=PIM3","protein_coding","Dbxref=CGNC:54641,GeneID:768655",972,47.9137,59.6655,36.1199,47.8997,5.58194471515221
"NC_052532.1","Gnomon","gene",20302708,20335906,".","+",".","gene-MOV10L1","Name=MOV10L1","protein_coding","Dbxref=CGNC:50583,GeneID:417738",3270,0.227305,0.170272,0.638841,0.345472666666667,-1.53335652385235
"NC_052532.1","Gnomon","gene",20354830,20376030,".","+",".","gene-PANX2","Name=PANX2","protein_coding","Dbxref=CGNC:2,GeneID:426934",2037,0.093873,0.281284,0.096005,0.157054,-2.67066740750605
"NC_052532.1","BestRefSeq%2CGnomon","gene",20399144,20442355,".","+",".","gene-TRABD","Name=TRABD","protein_coding","Dbxref=CGNC:6609,GeneID:417746",1125,8.70202,8.66963,10.9573,9.44298333333333,3.23924272401967
"NC_052532.1","BestRefSeq","gene",20476438,20489484,".","+",".","gene-SELENOO","Name=SELENOO","protein_coding","Dbxref=CGNC:50587,GeneID:417745",2013,7.22602,6.64765,3.69516,5.85627666666667,2.54998371212596
"NC_052532.1","Gnomon","gene",20491562,20514518,".","-",".","gene-TUBGCP6","Name=TUBGCP6","protein_coding","Dbxref=CGNC:55462,GeneID:769701",5220,0.874716,1.08331,0.893591,0.950539,-0.0731822739553357
"NC_052532.1","Gnomon","gene",20514736,20530639,".","-",".","gene-HDAC10","Name=HDAC10","protein_coding","Dbxref=CGNC:50586,GeneID:417742",2046,8.12825,8.30523,9.0772,8.50356,3.08806694938071
"NC_052532.1","Gnomon","gene",20554118,20582805,".","-",".","gene-MAPK12","Name=MAPK12","protein_coding","Dbxref=CGNC:13849,GeneID:769763",1086,0.944056,0.754402,2.70825,1.46890266666667,0.554738802313808
"NC_052532.1","BestRefSeq%2CGnomon","gene",20591523,20621971,".","-",".","gene-MAPK11","Name=MAPK11","protein_coding","Dbxref=CGNC:6538,GeneID:417739",915.461,5.53536,4.90362,6.3481,5.59569333333333,2.48431689913555
"NC_052532.1","Gnomon","gene",20674694,20925719,".","-",".","gene-PLXNB2","Name=PLXNB2","protein_coding","Dbxref=CGNC:52617,GeneID:425938",5538,19.7222,21.4737,21.1561,20.784,4.37740143078579
"NC_052532.1","Gnomon","gene",20923942,20932167,".","+",".","gene-LOC121110877","Name=LOC121110877","protein_coding","Dbxref=CGNC:90739,GeneID:121110877",2049,0.559685,0.372681,0.476993,0.469786333333333,-1.08992335071353
"NC_052532.1","BestRefSeq%2CGnomon","gene",20986312,21064068,".","+",".","gene-ZNF800","Name=ZNF800","protein_coding","Dbxref=CGNC:6614,GeneID:417747",2067,0.462035,0.741853,0.661523,0.621803666666667,-0.685468970864835
"NC_052532.1","BestRefSeq%2CGnomon","gene",21910987,21978247,".","+",".","gene-POT1","Name=POT1","protein_coding","Dbxref=CGNC:6635,GeneID:404538",2337,0.891233,1.18128,0.57989,0.884134333333333,-0.177662508856444
"NC_052532.1","BestRefSeq","gene",22011608,22026231,".","+",".","gene-GPR37","Name=GPR37","protein_coding","Dbxref=CGNC:66294,GeneID:417748",1440,0.274342,0,0.140402,0.138248,-2.85466948539268
"NC_052532.1","BestRefSeq%2CGnomon","gene",22229854,22257535,".","-",".","gene-ARL8BL","Name=ARL8BL","protein_coding","Dbxref=CGNC:55011,GeneID:769134",570,1.67348,2.92582,2.15255,2.25061666666667,1.17032035257454
"NC_052532.1","BestRefSeq%2CGnomon","gene",22376967,22426924,".","+",".","gene-WASL","Name=WASL","protein_coding","Dbxref=CGNC:6677,GeneID:417750",1521.47,8.77524,9.79722,9.93015,9.50087,3.24805962788745
"NC_052532.1","BestRefSeq%2CGnomon","gene",22475403,22480534,".","+",".","gene-NDUFA5","Name=NDUFA5","protein_coding","Dbxref=CGNC:50588,GeneID:417753",351,80.385,81.2016,82.5279,81.3715,6.34645168043155
"NC_052532.1","Gnomon","gene",22482509,22504871,".","+",".","gene-IQUB","Name=IQUB","protein_coding","Dbxref=CGNC:6698,GeneID:417754",2026,0,0.495533,0.202976,0.232836333333333,-2.10261189132422
"NC_052532.1","BestRefSeq%2CGnomon","gene",22511364,22565151,".","+",".","gene-ATP6AP1","Name=ATP6AP1","protein_coding","Dbxref=CGNC:6706,GeneID:427854",1368,12.2011,10.5911,7.28603,10.0260766666667,3.32568526605691
"NC_052532.1","Gnomon","gene",22696309,22998187,".","+",".","gene-CADPS2","Name=CADPS2","protein_coding","Dbxref=CGNC:6777,GeneID:417756",3744,0.74011,1.5277,0.877519,1.048443,0.0682484295292502
"NC_052532.1","Gnomon","gene",23035484,23065885,".","+",".","gene-AASS","Name=AASS","protein_coding","Dbxref=CGNC:6801,GeneID:417757",2787,13.9813,15.9106,11.7494,13.8804333333333,3.79498070301192
"NC_052532.1","BestRefSeq%2CGnomon","gene",23069261,23199789,".","-",".","gene-PTPRZ1","Name=PTPRZ1","protein_coding","Dbxref=CGNC:6807,GeneID:396403",6098.5,0,0,0.026742,0.008914,-6.80971132371152
"NC_052532.1","BestRefSeq%2CGnomon","gene",23373028,23402606,".","+",".","gene-FAM3C","Name=FAM3C","protein_coding","Dbxref=CGNC:50590,GeneID:417758",684,6.26628,6.25997,12.1971,8.24111666666667,3.04283983501917
"NC_052532.1","Gnomon","gene",23406831,23419292,".","-",".","gene-WNT16","Name=WNT16","protein_coding","Dbxref=CGNC:66539,GeneID:427856",1083,0.189416,0,0.388136,0.192517333333333,-2.37693974992
"NC_052532.1","Gnomon","gene",23434922,23576296,".","-",".","gene-CPED1","Name=CPED1","protein_coding","Dbxref=CGNC:50593,GeneID:417761",2778.92,15.2378,18.8604,18.9761,17.6914333333333,4.14497903263434
"NC_052532.1","BestRefSeq%2CGnomon","gene",23590246,23608586,".","-",".","gene-ING3","Name=ING3","protein_coding","Dbxref=CGNC:6859,GeneID:417762",1254,7.2086,6.00198,6.88948,6.70002,2.74416540211634
"NC_052532.1","BestRefSeq%2CGnomon","gene",23630806,23676052,".","+",".","gene-TSPAN12","Name=TSPAN12","protein_coding","Dbxref=CGNC:6864,GeneID:417763",511.822,290.893,208.582,306.496,268.657,8.06962161849059
"NC_052532.1","BestRefSeq%2CGnomon","gene",24454999,24503310,".","+",".","gene-ANKRD26","Name=ANKRD26","protein_coding","Dbxref=CGNC:50594,GeneID:417764",6734.58,0.59281,0.648187,0.312853,0.51795,-0.949115259974907
"NC_052532.1","BestRefSeq%2CGnomon","gene",24508670,24515220,".","-",".","gene-LSM8","Name=LSM8","protein_coding","Dbxref=CGNC:6932,GeneID:417765",291,12.2039,10.9812,14.0258,12.4036333333333,3.63269087873993
"NC_052532.1","BestRefSeq","gene",24635699,24711223,".","+",".","gene-CTTNBP2","Name=CTTNBP2","protein_coding","Dbxref=CGNC:6951,GeneID:417766",4893,0.673177,0.298822,0.30566,0.425886333333333,-1.23145966025288
"NC_052532.1","BestRefSeq%2CGnomon","gene",24877108,25014697,".","-",".","gene-ST7","Name=ST7","protein_coding","Dbxref=CGNC:50595,GeneID:417770",1713,4.1913,4.75211,5.59421,4.84587333333333,2.27675669456223
"NC_052532.1","BestRefSeq","gene",25026493,25056224,".","-",".","gene-CAPZA2","Name=CAPZA2","protein_coding","Dbxref=CGNC:7136,GeneID:417771",861,20.6006,18.3471,18.0752,19.0076333333333,4.24850700610481
"NC_052532.1","BestRefSeq%2CGnomon","gene",25079168,25167189,".","-",".","gene-MET","Name=MET","protein_coding","Dbxref=CGNC:7139,GeneID:396134",4149,3.81402,3.85365,2.94542,3.53769666666667,1.82281035208248
"NC_052532.1","BestRefSeq","gene",25212817,25229139,".","-",".","gene-CAV1","Name=CAV1","protein_coding","Dbxref=CGNC:7141,GeneID:373996",537,11.341,5.43869,10.2767,9.01879666666667,3.17293495467321
"NC_052532.1","BestRefSeq","gene",25235364,25244345,".","-",".","gene-CAV2","Name=CAV2","protein_coding","Dbxref=CGNC:7144,GeneID:417772",486,2.08644,2.08463,2.68902,2.28669666666667,1.19326500303873
"NC_052532.1","BestRefSeq%2CGnomon","gene",25329451,25355677,".","-",".","gene-TES","Name=TES","protein_coding","Dbxref=CGNC:7146,GeneID:395332",1242,0.647778,1.29408,0.663345,0.868401,-0.203566707609788
"NC_052532.1","Gnomon","gene",25918015,25967991,".","-",".","gene-MDFIC","Name=MDFIC","protein_coding","Dbxref=CGNC:33132,GeneID:417774",1047,4.1366,6.68992,3.63327,4.81993,2.26901219430043
